12879214,-0.0034,-0.0741,-0.6094
12889215,0.0022,-0.0811,-0.6520
12899215,0.0175,-0.1245,-0.6042
12909214,-0.0506,-0.1798,-0.5796
12919214,-0.0500,-0.2154,-0.5933
12929215,-0.0072,-0.2200,-0.6626
12939217,0.0030,-0.2521,-0.6042
12949217,-0.0498,-0.2343,-0.5473
12959219,0.0006,-0.2479,-0.3721
12969221,-0.0435,-0.2090,-0.3728
12979221,0.0187,-0.2077,-0.3878
12989222,-0.0685,-0.2141,-0.4022
12999222,-0.0745,-0.2320,-0.4337
13009222,-0.0312,-0.2466,-0.4200
13019225,-0.0835,-0.2917,-0.3664
13029226,-0.0078,-0.3037,-0.3419
13039225,-0.0008,-0.3880,-0.3187
13049226,-0.0168,-0.3149,-0.2706
13059227,-0.0428,-0.3089,-0.2433
13069227,-0.0470,-0.3317,-0.2445
13079228,0.0218,-0.3842,-0.2649
13089229,0.0001,-0.3960,-0.1304
13099230,-0.0188,-0.3729,-0.1023
13109230,0.0059,-0.3860,-0.2021
13119230,-0.0157,-0.4405,-0.1192
13129230,-0.0668,-0.3923,-0.1284
13139232,-0.0306,-0.3631,-0.1221
13149232,-0.0621,-0.2971,-0.1433
13159232,-0.0914,-0.3558,-0.1409
13169233,-0.1095,-0.3898,-0.0977
13179235,-0.0560,-0.4281,-0.1104
13189237,-0.0797,-0.4100,-0.0268
13199238,-0.1152,-0.3842,-0.0352
13209241,-0.0229,-0.2789,0.0156
13219241,-0.1196,-0.3377,0.0009
13229241,0.0390,-0.3769,0.0100
13239240,0.0225,-0.4016,-0.0429
13249241,0.0176,-0.3667,-0.0229
13259243,-0.0125,-0.3541,-0.0110
13269244,-0.0392,-0.3170,-0.0442
13279245,-0.0752,-0.2805,0.0083
13289246,-0.1186,-0.2693,-0.0035
13299246,-0.0900,-0.3394,0.0298
13309248,-0.0415,-0.3523,0.0474
13319249,-0.1389,-0.3756,-0.0198
13329251,-0.0907,-0.3251,-0.0446
13339252,-0.0376,-0.2821,-0.0934
13349253,-0.0498,-0.2921,-0.1699
13359255,0.0185,-0.2211,-0.2127
13369256,-0.0112,-0.2417,-0.2263
13379256,0.0020,-0.2066,-0.2781
13389255,-0.0617,-0.1336,-0.1828
13399257,0.0125,-0.2400,-0.1342
13409258,0.0690,-0.2664,-0.1971
13419258,-0.0218,-0.1651,-0.1890
13429260,-0.0664,-0.1585,-0.2685
13439259,-0.0652,-0.0973,-0.2771
13449260,0.0117,-0.1501,-0.2038
13459260,-0.0429,-0.1373,-0.2444
13469259,-0.0388,-0.0652,-0.2713
13479261,-0.0017,-0.0665,-0.3001
13489261,-0.0392,-0.0729,-0.3513
13499261,-0.0021,-0.0954,-0.4213
13509262,-0.0084,-0.0641,-0.3766
13519263,0.0169,-0.0716,-0.3112
13529265,0.0027,-0.0138,-0.2772
13539265,0.0393,-0.0513,-0.3698
13549272,0.0346,-0.0592,-0.3301
13559280,0.1395,-0.1312,-0.3458
13569279,0.0986,-0.0775,-0.3499
13579280,0.1736,-0.0860,-0.4066
13589280,0.1534,-0.1134,-0.4226
13599280,0.1391,-0.0330,-0.4648
13609281,0.0669,-0.0436,-0.4600
13619282,0.0950,-0.0234,-0.5108
13629284,0.0991,-0.0510,-0.5021
13639285,0.0564,-0.0264,-0.4456
13649286,0.0831,-0.0925,-0.4433
13659289,0.1597,-0.0318,-0.4615
13669290,0.1360,-0.0713,-0.5050
13679291,0.2224,-0.0973,-0.5464
13689293,0.1857,-0.0612,-0.4447
13699294,0.2137,-0.0494,-0.3624
13709294,0.1376,-0.0405,-0.2919
13719296,0.1862,-0.0115,-0.3024
13729297,0.1925,-0.0015,-0.2894
13739298,0.1627,0.0494,-0.2857
13749299,0.1522,-0.0645,-0.3245
13759299,0.2070,-0.1040,-0.3286
13769300,0.2630,-0.1223,-0.3696
13779302,0.2291,-0.1277,-0.2924
13789304,0.2100,-0.0505,-0.2601
13799306,0.1103,-0.0997,-0.2715
13809307,0.1255,-0.1258,-0.2608
13819307,0.1270,-0.0811,-0.1991
13829308,0.2173,-0.0325,-0.1998
13839308,0.3128,-0.0003,-0.1009
13849309,0.2805,-0.0409,-0.0579
13859311,0.2579,-0.0622,-0.0562
13869310,0.2595,-0.1308,-0.0241
13879312,0.2565,-0.1207,-0.0539
13889314,0.2776,-0.1083,0.0158
13899313,0.3062,-0.0914,0.0013
13909315,0.1866,-0.1750,0.0548
13919316,0.1511,-0.0719,0.0709
13929316,0.2305,-0.0561,0.0689
13939317,0.3049,0.0271,0.0936
13949318,0.2097,-0.0047,0.1334
13959318,0.2130,-0.0249,0.1535
13969319,0.1667,-0.0524,0.2681
13979320,0.1041,-0.0857,0.2817
13989319,0.1978,-0.0878,0.2754
13999321,0.2087,-0.0811,0.3232
14009322,0.2067,-0.0011,0.3426
14019323,0.2334,0.0829,0.3941
14029322,0.2142,0.0468,0.4083
14039322,0.1761,-0.0129,0.3486
14049325,0.0311,0.0167,0.3222
14059324,0.0137,0.0182,0.3326
14069326,0.1270,0.0101,0.2669
14079326,0.1215,0.0535,0.3727
14089326,0.0857,0.0674,0.3628
14099326,0.1579,0.0304,0.2719
14109328,0.1105,0.0139,0.2997
14119328,-0.0277,0.0041,0.2706
14129329,0.0687,-0.0025,0.3702
14139330,0.0842,-0.0548,0.3784
14149331,0.1373,-0.0460,0.4011
14159332,0.1380,-0.0894,0.3248
14169331,0.1472,0.0218,0.2839
14179334,0.0705,0.0469,0.2626
14189335,0.0130,0.0559,0.1839
14199337,-0.0551,0.0314,0.3067
14209337,-0.0639,-0.0146,0.3071
14219338,-0.0642,-0.0104,0.2187
14229337,-0.0155,-0.0003,0.1757
14239338,-0.0048,0.0019,0.1947
14249340,0.0362,-0.0084,0.1037
14259340,0.0197,-0.0102,0.0799
14269340,-0.1108,-0.0510,0.1284
14279341,-0.1366,-0.1288,0.1296
14289341,-0.0521,-0.1102,0.1224
14299344,-0.0876,-0.0851,-0.0104
14309345,-0.1624,-0.0173,-0.0469
14319348,-0.0597,0.0109,-0.0353
14329350,-0.0322,0.0083,0.0254
14339350,-0.1107,0.0850,-0.0739
14349351,-0.2023,-0.0182,-0.0290
14359353,-0.1708,-0.1000,-0.1594
14369353,-0.1186,-0.0650,-0.0996
14379354,-0.0432,-0.1288,-0.1178
14389355,-0.1118,-0.1347,-0.1884
14399356,-0.1514,-0.1218,-0.1804
14409357,-0.0547,-0.1420,-0.2492
14419358,-0.1364,-0.1224,-0.2879
14429359,-0.1308,-0.1494,-0.3094
14439359,-0.2239,-0.1544,-0.3597
14449359,-0.1788,-0.1128,-0.4365
14459361,-0.1920,-0.0812,-0.4357
14469362,-0.2327,-0.0466,-0.3217
14479363,-0.0791,-0.0496,-0.3751
14489364,-0.0972,-0.0731,-0.4244
14499364,-0.1304,-0.0854,-0.4270
14509364,-0.1572,-0.0912,-0.4215
14519366,-0.1612,-0.1837,-0.4909
14529367,-0.1266,-0.2285,-0.4634
14539368,-0.0552,-0.1411,-0.4864
14549368,-0.0578,-0.0891,-0.5280
14559369,-0.0952,-0.0078,-0.4653
14569370,-0.1416,-0.0033,-0.5189
14579376,-0.2772,-0.0530,-0.5699
14589386,-0.1693,-0.0602,-0.6025
14599400,-0.1302,-0.1001,-0.5466
14609403,-0.1568,-0.0588,-0.5061
14619412,-0.1384,-0.1182,-0.4384
14629420,-0.1157,-0.0640,-0.4002
14639431,-0.0613,-0.1046,-0.5065
14649440,0.0475,-0.0883,-0.3974
14659451,-0.0974,-0.0706,-0.3690
14669464,-0.0759,-0.1319,-0.4160
14679463,-0.1118,-0.1258,-0.4154
14689464,-0.0949,-0.0958,-0.5426
14699463,-0.0825,-0.0863,-0.5792
14709464,-0.1258,-0.0475,-0.5833
14719464,-0.0748,-0.1513,-0.5707
14729466,-0.0572,-0.1691,-0.4965
14739465,-0.0864,-0.1182,-0.4847
14749465,-0.0624,-0.0857,-0.4254
14759468,-0.0755,-0.0573,-0.4175
14769469,-0.0474,-0.0793,-0.4116
14779469,0.0149,-0.0646,-0.4452
14789469,-0.0464,-0.0505,-0.5283
14799471,-0.0673,-0.1419,-0.6352
14809470,-0.0821,-0.1401,-0.6476
14819472,-0.0440,-0.1899,-0.6316
14829474,0.0301,-0.1637,-0.5577
14839473,0.0026,-0.0801,-0.5990
14849475,-0.1320,-0.1083,-0.6472
14859476,-0.1279,-0.0717,-0.5637
14869477,-0.0908,-0.0827,-0.4819
14879479,0.0119,-0.0853,-0.4556
14889479,0.0492,-0.0950,-0.5596
14899479,-0.0704,-0.1704,-0.5452
14909481,-0.0771,-0.2027,-0.5041
14919480,0.0462,-0.1748,-0.5069
14929481,0.0033,-0.1558,-0.4288
14939482,-0.0539,-0.1416,-0.4478
14949483,-0.0780,-0.1784,-0.4064
14959483,0.0037,-0.1960,-0.5215
14969485,0.0350,-0.1825,-0.4956
14979487,0.0718,-0.1781,-0.5088
14989487,0.0163,-0.0680,-0.4357
14999486,0.0145,-0.1095,-0.4095
15009486,0.0266,-0.1278,-0.3703
15019488,0.0464,-0.2043,-0.3811
15029487,-0.0166,-0.2084,-0.2596
15039487,0.0994,-0.1768,-0.3033
15049489,0.0202,-0.1772,-0.2390
15059490,0.0518,-0.1473,-0.2613
15069491,0.0951,-0.1957,-0.2730
15079493,0.1123,-0.2006,-0.2783
15089493,0.1684,-0.1495,-0.2276
15099493,0.0912,-0.0911,-0.1599
15109495,0.0202,-0.1274,-0.1460
15119495,-0.0258,-0.1174,-0.1734
15129495,0.0942,-0.1157,-0.0840
15139495,0.0948,-0.0694,-0.0320
15149494,0.0060,-0.1361,-0.0832
15159497,0.0457,-0.1850,-0.0613
15169497,0.1581,-0.2238,-0.0285
15179497,0.1873,-0.0899,-0.0966
15189497,0.1091,-0.0066,-0.0295
15199497,0.0401,-0.0899,-0.0767
15209499,0.0667,-0.1140,0.0004
15219501,0.0340,-0.1420,0.0143
15229501,0.0876,-0.1077,0.0754
15239501,0.0639,-0.0994,0.0877
15249502,0.0087,-0.0743,0.0457
15259504,0.0405,-0.0298,-0.0012
15269506,0.1477,-0.0708,0.0468
15279506,0.1850,-0.0226,0.0347
15289507,0.0688,-0.0568,-0.0334
15299510,0.0705,-0.1161,-0.0268
15309510,-0.0001,-0.0787,-0.0217
15319509,0.0807,-0.1206,0.0073
15329511,0.0196,-0.0418,0.0816
15339512,0.0373,-0.0566,-0.0055
15349515,0.0273,-0.0234,0.0742
15359517,-0.0582,-0.0294,0.1401
15369517,-0.0535,0.0103,0.0898
15379518,-0.0378,0.0002,0.0393
15389518,0.0382,-0.0122,0.0297
15399519,-0.0487,-0.0737,0.0700
15409521,-0.0304,-0.0785,0.0541
15419522,0.0040,-0.0481,0.0252
15429522,0.0062,-0.0011,-0.0557
15439522,-0.0644,0.0075,-0.0956
15449524,-0.0635,-0.0072,-0.0708
15459525,-0.0951,-0.0777,-0.1099
15469527,-0.0758,-0.0599,-0.0871
15479528,-0.1062,-0.0460,-0.1003
15489529,-0.0600,0.0362,-0.1279
15499529,-0.0752,0.0231,-0.1093
15509529,-0.1401,0.0449,-0.0980
15519529,-0.1329,0.0150,-0.1615
15529529,-0.1320,0.0151,-0.2441
15539532,-0.1356,0.0048,-0.2016
15549532,-0.2086,-0.0173,-0.2065
15559532,-0.2126,-0.0615,-0.3187
15569533,-0.1858,-0.0246,-0.3186
15579534,-0.0975,-0.0068,-0.3196
15589533,-0.1258,-0.0154,-0.3159
15599535,-0.1282,0.0491,-0.3638
15609536,-0.1204,-0.0663,-0.3703
15619538,-0.2147,-0.0449,-0.3538
15629543,-0.1739,-0.1166,-0.3172
15639553,-0.1840,-0.0912,-0.2923
15649565,-0.1581,-0.0988,-0.3965
15659575,-0.1898,-0.0458,-0.4436
15669585,-0.1719,-0.0821,-0.4320
15679596,-0.1604,-0.0105,-0.3773
15689604,-0.2586,-0.0913,-0.3598
15699615,-0.2508,-0.0926,-0.3989
15709617,-0.2821,-0.1073,-0.4564
15719621,-0.2720,-0.1128,-0.4187
15729629,-0.1602,-0.0691,-0.4850
15739631,-0.1723,-0.0926,-0.5606
15749646,-0.2701,-0.1122,-0.6639
15759654,-0.2373,-0.1376,-0.6412
15769653,-0.2026,-0.1288,-0.6440
15779656,-0.2476,-0.1359,-0.5894
15789657,-0.2721,-0.1102,-0.6802
15799657,-0.2091,-0.0960,-0.5868
15809658,-0.3558,-0.0836,-0.6152
15819659,-0.3647,-0.0927,-0.7175
15829661,-0.3091,-0.0815,-0.7907
15839663,-0.3367,-0.0943,-0.7871
15849664,-0.2994,-0.0282,-0.7745
15859665,-0.2449,-0.2067,-0.8041
15869665,-0.3154,-0.2314,-0.8189
15879667,-0.2606,-0.1747,-0.8142
15889669,-0.2772,-0.1687,-0.8767
15899670,-0.2275,-0.1295,-0.9342
15909671,-0.3170,-0.0860,-0.9133
15919671,-0.2288,-0.1843,-0.9025
15929673,-0.2004,-0.1262,-0.8762
15939674,-0.1920,-0.1630,-0.8453
15949675,-0.2799,-0.1267,-0.8691
15959675,-0.3179,-0.1489,-0.8318
15969675,-0.2436,-0.2475,-0.7608
15979678,-0.2597,-0.1761,-0.7665
15989679,-0.2778,-0.1794,-0.7164
15999681,-0.2341,-0.2089,-0.6770
16009682,-0.2186,-0.1443,-0.7009
16019684,-0.2383,-0.1284,-0.6950
16029685,-0.3255,-0.1464,-0.8056
16039686,-0.2657,-0.1608,-0.7185
16049686,-0.2495,-0.1360,-0.7650
16059687,-0.2124,-0.1147,-0.7262
16069688,-0.2441,-0.1359,-0.6752
16079689,-0.2631,-0.1254,-0.7239
16089690,-0.3290,-0.0890,-0.6684
16099692,-0.3245,-0.1006,-0.5711
16109692,-0.2213,-0.0937,-0.5375
16119693,-0.2976,-0.0948,-0.6733
16129692,-0.3042,-0.1129,-0.6641
16139695,-0.2544,-0.1434,-0.6423
16149694,-0.2582,-0.1104,-0.6532
16159695,-0.3041,-0.0540,-0.7192
16169696,-0.2409,-0.1252,-0.6763
16179696,-0.2329,-0.1192,-0.6813
16189696,-0.2323,-0.0702,-0.7254
16199698,-0.2356,-0.0542,-0.6629
16209699,-0.3166,-0.0494,-0.6186
16219700,-0.1933,-0.0349,-0.5848
16229702,-0.1730,-0.0736,-0.5393
16239703,-0.1337,-0.0461,-0.4880
16249703,-0.1363,0.0346,-0.4506
16259704,-0.1458,-0.0495,-0.3679
16269705,-0.1173,-0.0829,-0.3736
16279707,-0.2299,-0.0562,-0.3988
16289708,-0.2598,-0.0531,-0.3973
16299710,-0.3368,-0.0715,-0.3133
16309709,-0.2522,-0.0862,-0.3387
16319712,-0.2183,-0.0695,-0.3582
16329712,-0.1902,-0.0627,-0.3223
16339714,-0.1064,-0.1041,-0.3172
16349714,-0.2680,-0.0825,-0.3388
16359715,-0.1492,-0.0291,-0.3280
16369717,-0.2382,-0.0236,-0.2047
16379717,-0.3044,-0.0185,-0.1796
16389717,-0.2146,-0.0137,-0.1902
16399718,-0.1694,-0.0610,-0.1291
16409718,-0.2125,-0.0936,-0.2106
16419717,-0.2264,-0.0878,-0.1648
16429720,-0.1575,-0.0513,-0.1233
16439721,-0.2378,-0.0566,-0.0732
16449722,-0.2486,-0.0597,-0.1648
16459723,-0.2057,-0.0537,-0.1559
16469724,-0.1420,-0.0847,-0.1952
16479724,-0.1017,-0.0839,-0.1316
16489724,-0.1960,-0.0575,-0.0741
16499725,-0.1494,-0.0704,-0.1061
16509725,-0.0950,-0.0879,-0.0635
16519725,-0.2306,-0.0624,-0.0219
16529727,-0.1887,-0.0328,-0.0845
16539729,-0.1445,-0.0825,-0.0518
16549732,-0.1359,-0.1126,-0.0184
16559731,-0.0911,-0.2026,-0.0292
16569731,-0.0896,-0.1477,0.0760
16579732,-0.0613,-0.1443,-0.0322
16589733,-0.0725,-0.1774,-0.0055
16599735,-0.0953,-0.1198,0.0424
16609735,-0.1182,-0.1421,-0.0376
16619736,-0.1543,-0.1789,-0.0359
16629738,-0.1721,-0.2647,-0.0893
16639740,-0.1045,-0.2142,-0.1571
16649740,-0.0871,-0.2019,-0.1916
16659740,-0.0946,-0.1707,-0.2557
16669742,-0.0969,-0.1387,-0.2790
16679744,-0.1622,-0.1496,-0.2281
16689744,-0.1483,-0.1447,-0.0868
16699747,-0.0554,-0.2144,-0.1750
16709747,-0.0496,-0.2424,-0.1302
16719749,-0.0717,-0.2696,-0.0989
16729754,-0.0671,-0.1773,-0.1622
16739755,-0.0961,-0.1697,-0.1880
16749755,-0.0584,-0.1463,-0.2259
16759756,-0.1070,-0.1446,-0.2955
16769756,-0.0868,-0.1235,-0.3386
16779758,-0.1145,-0.1308,-0.4013
16789758,-0.0708,-0.1280,-0.4165
16799759,-0.0053,-0.1940,-0.4332
16809758,-0.1635,-0.3046,-0.4791
16819760,-0.1165,-0.2422,-0.4319
16829761,-0.1184,-0.1910,-0.4468
16839761,-0.1182,-0.2629,-0.4202
16849762,-0.1113,-0.1732,-0.4256
16859763,-0.0425,-0.1583,-0.4059
16869768,-0.0590,-0.1438,-0.3922
16879780,-0.1767,-0.1228,-0.4774
16889789,-0.1989,-0.1928,-0.5407
16899797,-0.1765,-0.1678,-0.5787
16909802,-0.2193,-0.2429,-0.6008
16919801,-0.1503,-0.2390,-0.6111
16929809,-0.0744,-0.1705,-0.5934
16939810,-0.1407,-0.1851,-0.6022
16949811,-0.2074,-0.1577,-0.5939
16959811,-0.0453,-0.1789,-0.6355
16969811,-0.1758,-0.1928,-0.5745
16979811,-0.1329,-0.1660,-0.6567
16989813,-0.2509,-0.0736,-0.5961
16999813,-0.2415,-0.0814,-0.6085
17009813,-0.3061,-0.1362,-0.5775
17019821,-0.3144,-0.1365,-0.4666
17029821,-0.2271,-0.1192,-0.5271
17039822,-0.1378,-0.1444,-0.4533
17049822,-0.2182,-0.1011,-0.4472
17059824,-0.2274,-0.0573,-0.4361
17069824,-0.2427,-0.1365,-0.4709
17079826,-0.2386,-0.1475,-0.4251
17089827,-0.2531,-0.1786,-0.6321
17099828,-0.2654,-0.1585,-0.5149
17109830,-0.2923,-0.0665,-0.5782
17119831,-0.2311,-0.0518,-0.5417
17129833,-0.2113,-0.0291,-0.4814
17139835,-0.3256,-0.0712,-0.5048
17149836,-0.3929,-0.0770,-0.4821
17159837,-0.3686,-0.0725,-0.3689
17169838,-0.3205,-0.0313,-0.4258
17179840,-0.3179,-0.0646,-0.4225
17189842,-0.4368,-0.0581,-0.4482
17199842,-0.3714,-0.0398,-0.4200
17209842,-0.3770,-0.0808,-0.5008
17219843,-0.3885,-0.0664,-0.5204
17229843,-0.2461,-0.0127,-0.5236
17239844,-0.2520,0.0026,-0.4501
17249845,-0.2709,-0.0792,-0.5079
17259844,-0.2051,-0.0514,-0.5799
17269845,-0.2392,-0.0183,-0.5255
17279846,-0.3944,0.0582,-0.3947
17289848,-0.4309,0.0186,-0.4000
17299848,-0.4049,-0.0565,-0.3727
17309849,-0.3625,-0.0170,-0.3094
17319849,-0.3268,0.0871,-0.2985
17329849,-0.3051,0.0808,-0.3374
17339849,-0.2184,0.1376,-0.2369
17349850,-0.2522,0.1571,-0.2052
17359853,-0.3018,0.1098,-0.2069
17369854,-0.3484,0.1300,-0.1886
17379856,-0.3682,0.1838,-0.1851
17389857,-0.2758,0.0697,-0.1380
17399857,-0.3284,0.0918,-0.1070
17409857,-0.3220,0.1929,-0.0355
17419857,-0.3126,0.2111,-0.0894
17429858,-0.3577,0.2268,-0.1298
17439859,-0.3344,0.2299,-0.0901
17449859,-0.3096,0.2411,-0.0640
17459860,-0.2513,0.2395,0.0799
17469861,-0.2204,0.2063,0.1258
17479863,-0.2647,0.2305,0.1135
17489865,-0.4229,0.1784,0.1243
17499866,-0.3707,0.2064,0.1511
17509868,-0.3053,0.2310,0.1529
17519870,-0.2102,0.2579,0.1488
17529870,-0.2343,0.1919,0.1676
17539872,-0.3039,0.2575,0.1158
17549872,-0.3684,0.3411,0.1307
17559874,-0.3457,0.3900,0.1561
17569874,-0.2537,0.3655,0.2154
17579874,-0.1958,0.3344,0.2547
17589875,-0.3875,0.3346,0.2850
17599876,-0.4193,0.3570,0.3036
17609878,-0.3505,0.3282,0.2899
17619879,-0.4014,0.3931,0.3978
17629881,-0.4623,0.3704,0.3594
17639883,-0.4295,0.4635,0.2992
17649884,-0.5846,0.4865,0.3441
17659885,-0.5490,0.5210,0.3809
17669885,-0.6033,0.5276,0.3244
17679887,-0.6210,0.5300,0.3057
17689888,-0.7113,0.5199,0.4158
17699890,-0.7427,0.4567,0.4002
17709890,-0.7900,0.3901,0.5497
17719894,-0.8489,0.3664,0.5134
17729896,-0.8401,0.4037,0.5631
17739897,-0.8206,0.4900,0.5349
17749900,-0.8545,0.5368,0.4911
17759902,-0.9669,0.5104,0.4172
17769902,-1.0533,0.3918,0.5390
17779902,-1.1769,0.4054,0.4817
17789905,-1.3228,0.4467,0.4866
17799907,-1.3802,0.4471,0.5358
17809910,-1.4694,0.4498,0.4864
17819910,-1.6306,0.4681,0.3908
17829912,-1.8237,0.3807,0.3482
17839913,-1.8692,0.3162,0.4350
17849912,-1.8814,0.2682,0.3670
17859914,-2.0307,0.3520,0.3584
17869914,-2.1587,0.4029,0.3164
17879915,-2.3904,0.4970,0.2753
17889915,-2.5623,0.3997,0.3658
17899916,-2.7326,0.3874,0.2692
17909916,-2.9508,0.3443,0.1846
17919918,-3.0729,0.3498,0.1972
17929919,-3.2502,0.3508,0.1528
17939922,-3.4434,0.2923,0.0624
17949924,-3.6866,0.2529,0.0900
17959925,-3.8833,0.2133,0.1475
17969928,-3.9839,0.2006,0.0543
17979938,-4.2438,0.2101,0.0182
17989951,-4.4314,0.2013,-0.0623
17999950,-4.6797,0.1177,-0.0069
18009951,-4.9556,0.1297,-0.0567
18019952,-5.0665,0.0791,-0.0500
18029953,-5.3530,0.0006,-0.0561
18039955,-5.5126,0.0686,-0.1128
18049954,-5.7394,0.1015,-0.1381
18059956,-5.8479,0.0704,-0.1819
18069956,-5.9370,0.0084,-0.2143
18079956,-6.1448,-0.0658,-0.2498
18089958,-6.4774,-0.0975,-0.3397
18099960,-6.6963,-0.1583,-0.2348
18109960,-6.9292,-0.1494,-0.3235
18119961,-7.1083,-0.1629,-0.3170
18129962,-7.2777,-0.1418,-0.2506
18139962,-7.3394,-0.0855,-0.3327
18149964,-7.5516,-0.1167,-0.5505
18159965,-7.6809,-0.0639,-0.4872
18169967,-7.7959,-0.0995,-0.5084
18179967,-7.9788,-0.1848,-0.5013
18189968,-8.1634,-0.1948,-0.4608
18199968,-8.2732,-0.2426,-0.5480
18209969,-8.3086,-0.2147,-0.5115
18219969,-8.4679,-0.2807,-0.5741
18229969,-8.5383,-0.2464,-0.6826
18239972,-8.7406,-0.2135,-0.6381
18249972,-8.7705,-0.2111,-0.5484
18259972,-8.9166,-0.1989,-0.5703
18269973,-9.0951,-0.2382,-0.7135
18279974,-9.0858,-0.3407,-0.6897
18289974,-9.1997,-0.3225,-0.7315
18299975,-9.3501,-0.3158,-0.8290
18309975,-9.4034,-0.3117,-0.7823
18319976,-9.4948,-0.3638,-0.7442
18329978,-9.4313,-0.2141,-0.6453
18339979,-9.4155,-0.2460,-0.6361
18349980,-9.4419,-0.2637,-0.6835
18359982,-9.4826,-0.3056,-0.6149
18369983,-9.5484,-0.4602,-0.6570
18379983,-9.7560,-0.4470,-0.6024
18389984,-9.7779,-0.4515,-0.6697
18399985,-9.7782,-0.3728,-0.5607
18409986,-9.7572,-0.3516,-0.5517
18419986,-9.7861,-0.2760,-0.5297
